"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","California!!Estimate","California!!Margin of Error","Alameda County, California!!Estimate","Alameda County, California!!Margin of Error","Los Angeles County, California!!Estimate","Los Angeles County, California!!Margin of Error","Merced County, California!!Estimate","Merced County, California!!Margin of Error","Orange County, California!!Estimate","Orange County, California!!Margin of Error","Riverside County, California!!Estimate","Riverside County, California!!Margin of Error","San Diego County, California!!Estimate","San Diego County, California!!Margin of Error","Santa Barbara County, California!!Estimate","Santa Barbara County, California!!Margin of Error","Santa Cruz County, California!!Estimate","Santa Cruz County, California!!Margin of Error","Yolo County, California!!Estimate","Yolo County, California!!Margin of Error"
"Median gross rent","855","±2","1,163","±5","1,198","±15","1,147","±7","807","±52","1,402","±13","1,121","±22","1,249","±14","1,267","±53","1,284","±69","1,056","±62"
