"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","California!!Estimate","California!!Margin of Error","Alameda County, California!!Estimate","Alameda County, California!!Margin of Error","Los Angeles County, California!!Estimate","Los Angeles County, California!!Margin of Error","Merced County, California!!Estimate","Merced County, California!!Margin of Error","Orange County, California!!Estimate","Orange County, California!!Margin of Error","Riverside County, California!!Estimate","Riverside County, California!!Margin of Error","San Diego County, California!!Estimate","San Diego County, California!!Margin of Error","Santa Barbara County, California!!Estimate","Santa Barbara County, California!!Margin of Error","Santa Cruz County, California!!Estimate","Santa Cruz County, California!!Margin of Error","Yolo County, California!!Estimate","Yolo County, California!!Margin of Error"
"Median gross rent","1,058","±2","1,520","±7","1,875","±27","1,479","±8","1,023","±46","1,872","±17","1,374","±24","1,668","±19","1,653","±41","1,685","±82","1,320","±56"
