"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","California!!Estimate","California!!Margin of Error","Alameda County, California!!Estimate","Alameda County, California!!Margin of Error","Los Angeles County, California!!Estimate","Los Angeles County, California!!Margin of Error","Merced County, California!!Estimate","Merced County, California!!Margin of Error","Orange County, California!!Estimate","Orange County, California!!Margin of Error","Riverside County, California!!Estimate","Riverside County, California!!Margin of Error","San Diego County, California!!Estimate","San Diego County, California!!Margin of Error","Santa Barbara County, California!!Estimate","Santa Barbara County, California!!Margin of Error","Santa Cruz County, California!!Estimate","Santa Cruz County, California!!Margin of Error","Yolo County, California!!Estimate","Yolo County, California!!Margin of Error"
"Median gross rent","884","±2","1,200","±4","1,265","±22","1,175","±6","834","±38","1,465","±12","1,129","±21","1,253","±14","1,324","±51","1,474","±80","1,011","±48"
